_id,datetime,charge_MW
1,2019-03-10T00:00:00Z,0
2,2019-03-10T00:30:00Z,0
3,2019-03-10T01:00:00Z,0
4,2019-03-10T01:30:00Z,0
5,2019-03-10T02:00:00Z,0
6,2019-03-10T02:30:00Z,0
7,2019-03-10T03:00:00Z,0
8,2019-03-10T03:30:00Z,0
9,2019-03-10T04:00:00Z,0
10,2019-03-10T04:30:00Z,0
11,2019-03-10T05:00:00Z,0
12,2019-03-10T05:30:00Z,0
13,2019-03-10T06:00:00Z,0
14,2019-03-10T06:30:00Z,0
15,2019-03-10T07:00:00Z,0.03712428090269
16,2019-03-10T07:30:00Z,0.10395009306195567
17,2019-03-10T08:00:00Z,0.2170781168897831
18,2019-03-10T08:30:00Z,0.3362153386441391
19,2019-03-10T09:00:00Z,0.5317536472833481
20,2019-03-10T09:30:00Z,0.6810370369720427
21,2019-03-10T10:00:00Z,0.9171528277427733
22,2019-03-10T10:30:00Z,1.0415815530209331
23,2019-03-10T11:00:00Z,1.1090991614066217
24,2019-03-10T11:30:00Z,1.1209084623589842
25,2019-03-10T12:00:00Z,1.084316332889664
26,2019-03-10T12:30:00Z,1.112665439467806
27,2019-03-10T13:00:00Z,1.073608133444352
28,2019-03-10T13:30:00Z,0.911688952586713
29,2019-03-10T14:00:00Z,0.6997276889801827
30,2019-03-10T14:30:00Z,0.5780503091484102
31,2019-03-10T15:00:00Z,0.44404262519960014
32,2019-03-10T15:30:00Z,-0.5139381808517376
33,2019-03-10T16:00:00Z,-0.6516083928104948
34,2019-03-10T16:30:00Z,-1.0140060049891666
35,2019-03-10T17:00:00Z,-1.226725131409518
36,2019-03-10T17:30:00Z,-1.3596966405717437
37,2019-03-10T18:00:00Z,-1.7126788691392614
38,2019-03-10T18:30:00Z,-1.6674443084025947
39,2019-03-10T19:00:00Z,-1.3540009897636933
40,2019-03-10T19:30:00Z,-1.058957593335439
41,2019-03-10T20:00:00Z,-0.8406474284699037
42,2019-03-10T20:30:00Z,-0.6002964602564438
43,2019-03-10T21:00:00Z,0
44,2019-03-10T21:30:00Z,0
45,2019-03-10T22:00:00Z,0
46,2019-03-10T22:30:00Z,0
47,2019-03-10T23:00:00Z,0
48,2019-03-10T23:30:00Z,0
49,2019-03-11T00:00:00Z,0
50,2019-03-11T00:30:00Z,0
51,2019-03-11T01:00:00Z,0
52,2019-03-11T01:30:00Z,0
53,2019-03-11T02:00:00Z,0
54,2019-03-11T02:30:00Z,0
55,2019-03-11T03:00:00Z,0
56,2019-03-11T03:30:00Z,0
57,2019-03-11T04:00:00Z,0
58,2019-03-11T04:30:00Z,0
59,2019-03-11T05:00:00Z,0
60,2019-03-11T05:30:00Z,0
61,2019-03-11T06:00:00Z,0
62,2019-03-11T06:30:00Z,0.005844644119598031
63,2019-03-11T07:00:00Z,0.059134472287568234
64,2019-03-11T07:30:00Z,0.1444155855728809
65,2019-03-11T08:00:00Z,0.30436217369954205
66,2019-03-11T08:30:00Z,0.46308820896735037
67,2019-03-11T09:00:00Z,0.6753475813920131
68,2019-03-11T09:30:00Z,0.8136002163247364
69,2019-03-11T10:00:00Z,0.8983329370370596
70,2019-03-11T10:30:00Z,0.9405007334820592
71,2019-03-11T11:00:00Z,1.012817921403762
72,2019-03-11T11:30:00Z,0.9887679875961162
73,2019-03-11T12:00:00Z,0.9836019319724961
74,2019-03-11T12:30:00Z,0.9672671071017528
75,2019-03-11T13:00:00Z,0.9127762222447544
76,2019-03-11T13:30:00Z,0.8786377390777658
77,2019-03-11T14:00:00Z,0.7975133572345067
78,2019-03-11T14:30:00Z,0.6340058432203258
79,2019-03-11T15:00:00Z,0.5199853372657111
80,2019-03-11T15:30:00Z,-0.16493674278118764
81,2019-03-11T16:00:00Z,-0.4373954388597334
82,2019-03-11T16:30:00Z,-0.6813664664218155
83,2019-03-11T17:00:00Z,-1.0666954093019827
84,2019-03-11T17:30:00Z,-1.1693174835095288
85,2019-03-11T18:00:00Z,-1.7640272370860401
86,2019-03-11T18:30:00Z,-1.8201741477738818
87,2019-03-11T19:00:00Z,-1.566634669110793
88,2019-03-11T19:30:00Z,-1.315345765879961
89,2019-03-11T20:00:00Z,-1.0867943674431855
90,2019-03-11T20:30:00Z,-0.9273122718318887
91,2019-03-11T21:00:00Z,0
92,2019-03-11T21:30:00Z,0
93,2019-03-11T22:00:00Z,0
94,2019-03-11T22:30:00Z,0
95,2019-03-11T23:00:00Z,0
96,2019-03-11T23:30:00Z,0
97,2019-03-12T00:00:00Z,0
98,2019-03-12T00:30:00Z,0
99,2019-03-12T01:00:00Z,0
100,2019-03-12T01:30:00Z,0
101,2019-03-12T02:00:00Z,0
102,2019-03-12T02:30:00Z,0
103,2019-03-12T03:00:00Z,0
104,2019-03-12T03:30:00Z,0
105,2019-03-12T04:00:00Z,0
106,2019-03-12T04:30:00Z,0
107,2019-03-12T05:00:00Z,0
108,2019-03-12T05:30:00Z,0
109,2019-03-12T06:00:00Z,0
110,2019-03-12T06:30:00Z,0
111,2019-03-12T07:00:00Z,0.020681007179919407
112,2019-03-12T07:30:00Z,0.052633571166268676
113,2019-03-12T08:00:00Z,0.1524587108003113
114,2019-03-12T08:30:00Z,0.21723087753776305
115,2019-03-12T09:00:00Z,0.3034703281534317
116,2019-03-12T09:30:00Z,0.39953379037673187
117,2019-03-12T10:00:00Z,0.5009222338788397
118,2019-03-12T10:30:00Z,0.5835799282221402
119,2019-03-12T11:00:00Z,0.7300639570132237
120,2019-03-12T11:30:00Z,0.7406152519464558
121,2019-03-12T12:00:00Z,0.8246604194517663
122,2019-03-12T12:30:00Z,1.0434330002551662
123,2019-03-12T13:00:00Z,1.1284094493595445
124,2019-03-12T13:30:00Z,1.2834358146751164
125,2019-03-12T14:00:00Z,1.2027585535695553
126,2019-03-12T14:30:00Z,1.1575607907051084
127,2019-03-12T15:00:00Z,1.658552315708657
128,2019-03-12T15:30:00Z,-0.5608190114795866
129,2019-03-12T16:00:00Z,-0.6201443809104714
130,2019-03-12T16:30:00Z,-0.8813612221287861
131,2019-03-12T17:00:00Z,-1.0310009452848843
132,2019-03-12T17:30:00Z,-1.2081928413560745
133,2019-03-12T18:00:00Z,-1.582554298122686
134,2019-03-12T18:30:00Z,-1.7231140175435153
135,2019-03-12T19:00:00Z,-1.5494592870714645
136,2019-03-12T19:30:00Z,-1.2250823695953286
137,2019-03-12T20:00:00Z,-0.8886886582587494
138,2019-03-12T20:30:00Z,-0.7295829682484491
139,2019-03-12T21:00:00Z,0
140,2019-03-12T21:30:00Z,0
141,2019-03-12T22:00:00Z,0
142,2019-03-12T22:30:00Z,0
143,2019-03-12T23:00:00Z,0
144,2019-03-12T23:30:00Z,0
145,2019-03-13T00:00:00Z,0
146,2019-03-13T00:30:00Z,0
147,2019-03-13T01:00:00Z,0
148,2019-03-13T01:30:00Z,0
149,2019-03-13T02:00:00Z,0
150,2019-03-13T02:30:00Z,0
151,2019-03-13T03:00:00Z,0
152,2019-03-13T03:30:00Z,0
153,2019-03-13T04:00:00Z,0
154,2019-03-13T04:30:00Z,0
155,2019-03-13T05:00:00Z,0
156,2019-03-13T05:30:00Z,0
157,2019-03-13T06:00:00Z,0
158,2019-03-13T06:30:00Z,0.007690534405703378
159,2019-03-13T07:00:00Z,0.06681965864596333
160,2019-03-13T07:30:00Z,0.13247053436319775
161,2019-03-13T08:00:00Z,0.2305726813299879
162,2019-03-13T08:30:00Z,0.37680613486379444
163,2019-03-13T09:00:00Z,0.5693297895086763
164,2019-03-13T09:30:00Z,0.6978818222102285
165,2019-03-13T10:00:00Z,0.8277004569583676
166,2019-03-13T10:30:00Z,0.9296379069045395
167,2019-03-13T11:00:00Z,0.9764371055211077
168,2019-03-13T11:30:00Z,1.0144623076149402
169,2019-03-13T12:00:00Z,1.028027599150274
170,2019-03-13T12:30:00Z,1.047481916188585
171,2019-03-13T13:00:00Z,1.058616129673984
172,2019-03-13T13:30:00Z,0.9601033036009524
173,2019-03-13T14:00:00Z,0.8740604008949158
174,2019-03-13T14:30:00Z,0.6217398265857027
175,2019-03-13T15:00:00Z,0.5801618915790786
176,2019-03-13T15:30:00Z,-0.12946667507914666
177,2019-03-13T16:00:00Z,-0.5562640732069326
178,2019-03-13T16:30:00Z,-0.8288330637737662
179,2019-03-13T17:00:00Z,-1.164278702816984
180,2019-03-13T17:30:00Z,-1.193400202102628
181,2019-03-13T18:00:00Z,-1.7186600008661803
182,2019-03-13T18:30:00Z,-1.8000755839643836
183,2019-03-13T19:00:00Z,-1.4901067864508284
184,2019-03-13T19:30:00Z,-1.2197553312966405
185,2019-03-13T20:00:00Z,-1.0276835745564035
186,2019-03-13T20:30:00Z,-0.8714760058861049
187,2019-03-13T21:00:00Z,0
188,2019-03-13T21:30:00Z,0
189,2019-03-13T22:00:00Z,0
190,2019-03-13T22:30:00Z,0
191,2019-03-13T23:00:00Z,0
192,2019-03-13T23:30:00Z,0
193,2019-03-14T00:00:00Z,0
194,2019-03-14T00:30:00Z,0
195,2019-03-14T01:00:00Z,0
196,2019-03-14T01:30:00Z,0
197,2019-03-14T02:00:00Z,0
198,2019-03-14T02:30:00Z,0
199,2019-03-14T03:00:00Z,0
200,2019-03-14T03:30:00Z,0
201,2019-03-14T04:00:00Z,0
202,2019-03-14T04:30:00Z,0
203,2019-03-14T05:00:00Z,0
204,2019-03-14T05:30:00Z,0
205,2019-03-14T06:00:00Z,0
206,2019-03-14T06:30:00Z,0
207,2019-03-14T07:00:00Z,0.021530949871317987
208,2019-03-14T07:30:00Z,0.10132423646306384
209,2019-03-14T08:00:00Z,0.19018890434810626
210,2019-03-14T08:30:00Z,0.3237396501172011
211,2019-03-14T09:00:00Z,0.4276321031655559
212,2019-03-14T09:30:00Z,0.5130316853410224
213,2019-03-14T10:00:00Z,0.6156250485099146
214,2019-03-14T10:30:00Z,0.793298616630092
215,2019-03-14T11:00:00Z,0.9210808383859875
216,2019-03-14T11:30:00Z,1.1735646194339495
217,2019-03-14T12:00:00Z,1.3315778506241727
218,2019-03-14T12:30:00Z,1.3290738831842464
219,2019-03-14T13:00:00Z,1.121156774206931
220,2019-03-14T13:30:00Z,1.0031422564701309
221,2019-03-14T14:00:00Z,0.8434243836753067
222,2019-03-14T14:30:00Z,0.7172638627513287
223,2019-03-14T15:00:00Z,0.5733443368216724
224,2019-03-14T15:30:00Z,-0.3374248056634084
225,2019-03-14T16:00:00Z,-0.5851490749879091
